,giv_prop,iv,iv_label,cat_t1,cat_t1_label,iv.1,iv_label.1,cat_t2,cat_t2_label,mod,mod_label,mod_t1,mod_t1_label,mod_t2,mod_t2_label,dependent,effect,td,pred_num,pred_readable,comparative,pred_true,score_0.0,score_2.0,max_score,hypothesis
217,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,Return from public account,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,Return from private account,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,Medium,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where uncertainty target is return from public account and studies where uncertainty target is return from private account, contribution from studies involving medium as uncertainty level are significantly higher than contribution from studies involving high as uncertainty level."
218,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,Return from public account,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,Return from private account,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train,2.0,positive,higher,2.0,0.0,1.0,1.0,"When comparing studies where uncertainty level is low and studies where uncertainty level is high, contribution from studies involving return from public account as uncertainty target are significantly higher than contribution from studies involving return from private account as uncertainty target."
219,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,Return from public account,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,Return from private account,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,train,2.0,positive,higher,2.0,0.0,1.0,1.0,"When comparing studies where uncertainty level is low and studies where uncertainty level is high, contribution from studies involving return from public account as uncertainty target are significantly higher than contribution from studies involving return from private account as uncertainty target."
220,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,Return from public account,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,Return from private account,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,test,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where uncertainty target is return from public account and studies where uncertainty target is return from private account, contribution from studies involving low as uncertainty level are significantly higher than contribution from studies involving high as uncertainty level."
221,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,Return from public account,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,Uncertainty target,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,Return from private account,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,Uncertainty level,https://data.cooperationdatabank.org/id/uncertaintylevel/low,Low,https://data.cooperationdatabank.org/id/uncertaintylevel/high,High,https://data.cooperationdatabank.org/id/dependentvariable/contributions,positive,val,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where uncertainty target is return from public account and studies where uncertainty target is return from private account, contribution from studies involving low as uncertainty level are significantly higher than contribution from studies involving high as uncertainty level."
222,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where decision maker is group and studies where decision maker is individual, cooperation from studies involving high as group size level are significantly lower than cooperation from studies involving low as group size level."
223,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.875,0.125,0.875,"When comparing studies where group size level is high and studies where group size level is low, cooperation from studies involving group as decision maker are significantly lower than cooperation from studies involving individual as decision maker."
224,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where decision maker is group and studies where decision maker is individual, cooperation from studies involving high as group size level are significantly lower than cooperation from studies involving low as group size level."
225,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.875,0.125,0.875,"When comparing studies where group size level is high and studies where group size level is low, cooperation from studies involving group as decision maker are significantly lower than cooperation from studies involving individual as decision maker."
226,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/group,group,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,Decision maker,https://data.cooperationdatabank.org/id/decisionmaker/individual,individual,https://data.cooperationdatabank.org/vocab/prop/groupSizeLevel,Group size level,https://data.cooperationdatabank.org/id/groupsizelevel/high,High,https://data.cooperationdatabank.org/id/groupsizelevel/low,Low,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where decision maker is group and studies where decision maker is individual, cooperation from studies involving high as group size level are significantly lower than cooperation from studies involving low as group size level."
